,chr,start,end,strand_1,five_prime,three_prime,clusterID_5p,clusterID_3p,start_match,end_match,start_diff,end_diff,fivep_diff,threep_diff,strand,verdict,gene,ensemblID,transcripts,constitutive.score,numTags,tags,relStart,relEnd,relStartTag,relEndTag,relStartTagClass,relEndTagClass,relStartTagAlt,relEndTagAlt,startClass,endClass,startDistance,endDistance,numTags_skipping,tags_skipping,curTag_skipping,relStartExon_skipping,relEndExon_skipping
1401,chr21,42434954,42437487,+,42434954,42437487,clu_1869,clu_1899,42434954,42437487,0,0,0,0,+,annotated,UBASH3A,ENSG00000160305.18,ENST00000291535.11+ENST00000319294.11+ENST00000398367.1,1.0,1,basic|appris_principal_1|CCDS,9.0,9.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,9.0,9.0
1432,chr21,42409608,42413023,+,42409608,42413023,clu_1860,clu_1888,42409608,42413023,0,0,0,0,+,annotated,UBASH3A,ENSG00000160214.12,ENST00000291535.11+ENST00000319294.11+ENST00000398367.1,1.0,1,basic|appris_principal_1|CCDS,3.0,3.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,3.0,3.0
1534,chr21,42444643,42447056,+,42444643,42447056,clu_1876,clu_1907,42444643,42447056,0,0,0,0,+,annotated,UBASH3A,ENSG00000142188.17,ENST00000291535.11+ENST00000319294.11,1.0,1,basic|appris_principal_1|CCDS,13.0,13.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,13.0,13.0
1551,chr21,42437580,42441747,+,42437580,42441747,clu_1870,clu_1901,42437580,42442451,0,-704,0,-704,+,cryptic_threeprime,UBASH3A,ENSG00000243927.6,.,0.0,1,basic|appris_principal_1|CCDS,10.0,10.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,not_main_3_prime,0.0,-704.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,10.0,10.0
1587,chr21,42418609,42426696,+,42418609,42426696,clu_1865,clu_1894,42418609,42426696,0,0,0,0,+,annotated,UBASH3A,ENSG00000160255.18,ENST00000291535.11+ENST00000319294.11+ENST00000398367.1,1.0,1,basic|appris_principal_1|CCDS,6.0,6.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,6.0,6.0
1591,chr21,42442596,42443311,+,42442596,42443311,clu_1873,clu_1904,42442596,42443311,0,0,0,0,+,annotated,UBASH3A,ENSG00000159259.8,ENST00000291535.11+ENST00000319294.11,0.67,1,basic|appris_principal_1|CCDS,11.0,11.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,11.0,11.0
1647,chr21,42426820,42432122,+,42426820,42432122,clu_1866,clu_1896,42426820,42432102,0,20,0,20,+,cryptic_threeprime,UBASH3A,ENSG00000154719.13,.,0.0,1,basic|appris_principal_1|CCDS,7.0,7.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,not_main_3_prime,0.0,20.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,7.0,7.0
1884,chr21,42404058,42406307,+,42404058,42406307,clu_1857,clu_1886,42404058,42406307,0,0,0,0,+,annotated,UBASH3A,ENSG00000198862.14,ENST00000291535.11+ENST00000319294.11+ENST00000398367.1,1.0,1,basic|appris_principal_1|CCDS,1.0,1.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,1.0,1.0
1911,chr21,42444833,42447056,+,42444833,42447056,clu_1877,clu_1907,42444643,42447056,190,0,190,0,+,cryptic_fiveprime,UBASH3A,ENSG00000159079.19,.,,1,basic|appris_principal_1|CCDS,13.0,13.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,190.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,13.0,13.0
1943,chr21,42426820,42432102,+,42426820,42432102,clu_1866,clu_1895,42426820,42432102,0,0,0,0,+,annotated,UBASH3A,ENSG00000154719.13,ENST00000291535.11+ENST00000319294.11+ENST00000398367.1,1.0,1,basic|appris_principal_1|CCDS,7.0,7.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,7.0,7.0
1956,chr21,42437584,42442451,+,42437584,42442451,clu_1871,clu_1902,42437580,42442451,4,0,4,0,+,cryptic_fiveprime,UBASH3A,ENSG00000166265.12,.,,1,basic|appris_principal_1|CCDS,10.0,10.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,4.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,10.0,10.0
1975,chr21,42406365,42409421,+,42406365,42409421,clu_1859,clu_1887,42406361,42409421,4,0,4,0,+,cryptic_fiveprime,UBASH3A,ENSG00000160299.17,.,0.0,1,basic|appris_principal_1|CCDS,2.0,2.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,4.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,2.0,2.0
2008,chr21,42442596,42444533,+,42442596,42444533,clu_1873,clu_1905,42442596,42444533,0,0,0,0,+,novel annotated pair,UBASH3A,ENSG00000160310.18,ENST00000291535.11+ENST00000319294.11,0.67,1,basic|appris_principal_1|CCDS,11.0,12.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,11.0,12.0
2043,chr21,42442596,42447056,+,42442596,42447056,clu_1873,clu_1907,42442596,42447056,0,0,0,0,+,annotated,UBASH3A,ENSG00000277117.4,ENST00000291535.11+ENST00000319294.11+ENST00000398367.1,1.0,1,basic|appris_principal_1|CCDS,11.0,13.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,11.0,13.0
2441,chr21,20257343,20258551,-,20258551,20257343,clu_182,clu_186,20257346,20258551,-3,0,0,3,-,cryptic_threeprime,LINC02573,ENSG00000160201.11,.,0.0,0,,,,,,,,,,,,,,0,,,,
3777,chr21,20257346,20258551,-,20258551,20257346,clu_182,clu_187,20257346,20258551,0,0,0,0,-,annotated,LINC02573,ENSG00000160255.18,ENST00000436373.1,1.0,0,,,,,,,,,,,,,,0,,,,
2811,chr21,34458736,34511100,-,34511100,34458736,clu_1149,clu_1181,34458736,34511100,0,0,0,0,-,annotated,KCNE1,ENSG00000159079.19,ENST00000399284.1,1.0,3,"basic|appris_principal_1|CCDS, alternative_5_UTR|basic|appris_principal_1|CCDS, alternative_5_UTR|basic|MANE_Select|appris_principal_1|CCDS",3.0,1.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,1.0,1.0
3264,chr21,34511315,34512026,-,34512026,34511315,clu_1150,clu_1182,34511315,34512026,0,0,0,0,-,annotated,KCNE1,.,ENST00000399286.3,1.0,3,"basic|appris_principal_1|CCDS, alternative_5_UTR|basic|appris_principal_1|CCDS, alternative_5_UTR|basic|MANE_Select|appris_principal_1|CCDS",5.0,5.0,alternative_5_UTR|basic|MANE_Select|appris_principal_1|CCDS,alternative_5_UTR|basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,alternative_5_UTR,alternative_5_UTR,main,main,0.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,1.0,1.0
4284,chr21,34434293,34458653,-,34458653,34434293,clu_1148,clu_1180,34419630,34458653,14663,0,0,-14663,-,cryptic_threeprime,KCNE1,.,.,,3,"basic|appris_principal_1|CCDS, alternative_5_UTR|basic|appris_principal_1|CCDS, alternative_5_UTR|basic|MANE_Select|appris_principal_1|CCDS",2.0,2.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_3_prime,main,-15391.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,2.0,2.0
2132,chr21,42493079,42496132,-,42496132,42493079,clu_1890,clu_1918,42493079,42496132,0,0,0,0,-,annotated,RSPH1,ENSG00000156261.13,ENST00000291536.8,0.5,1,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0
2319,chr21,42485804,42486370,-,42486370,42485804,clu_1883,clu_1915,42485804,42486370,0,0,0,0,-,annotated,RSPH1,ENSG00000241837.7,ENST00000291536.8+ENST00000398352.3,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,4.0,4.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,4.0,4.0
2343,chr21,42492863,42492965,-,42492965,42492863,clu_1886,clu_1917,42492863,42492965,0,0,0,0,-,annotated,RSPH1,ENSG00000156261.13,ENST00000291536.8,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0
2372,chr21,42486461,42496119,-,42496119,42486461,clu_1889,clu_1916,42486461,42496132,0,-13,13,0,-,cryptic_fiveprime,RSPH1,ENSG00000155307.18,.,,1,basic|MANE_Select|appris_principal_1|CCDS,3.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,not_main_5_prime,0.0,-13.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,3.0,1.0
2723,chr21,42482708,42486370,-,42486370,42482708,clu_1883,clu_1912,42482708,42486370,0,0,0,0,-,novel annotated pair,RSPH1,ENSG00000241837.7,ENST00000291536.8+ENST00000398352.3,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,5.0,4.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,5.0,4.0
2794,chr21,42493079,42496157,-,42496157,42493079,clu_1891,clu_1918,42493079,42496132,0,25,-25,0,-,cryptic_fiveprime,RSPH1,ENSG00000159082.17,.,,1,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,not_main_5_prime,0.0,25.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0
2903,chr21,42477380,42482636,-,42482636,42477380,clu_1881,clu_1910,42477444,42482636,-64,0,0,64,-,cryptic_threeprime,RSPH1,ENSG00000205758.12,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,6.0,6.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_3_prime,main,-64.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,6.0,6.0
3755,chr21,42476047,42477290,-,42477290,42476047,clu_1880,clu_1909,42476047,42477290,0,0,0,0,-,annotated,RSPH1,.,ENST00000291536.8+ENST00000398352.3,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,7.0,7.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,7.0,7.0
3853,chr21,42476047,42486370,-,42486370,42476047,clu_1883,clu_1909,42476047,42486370,0,0,0,0,-,novel annotated pair,RSPH1,ENSG00000184900.15,ENST00000291536.8+ENST00000398352.3,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,7.0,4.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,7.0,4.0
3884,chr21,42472870,42475897,-,42475897,42472870,clu_1879,clu_1908,42472870,42475897,0,0,0,0,-,annotated,RSPH1,.,ENST00000291536.8+ENST00000398352.3,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,8.0,8.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,8.0,8.0
3946,chr21,42486461,42492757,-,42492757,42486461,clu_1885,clu_1916,42486461,42492757,0,0,0,0,-,annotated,RSPH1,.,ENST00000291536.8+ENST00000398352.3,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,3.0,3.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,3.0,3.0
3960,chr21,42482708,42485668,-,42485668,42482708,clu_1882,clu_1912,42482708,42485668,0,0,0,0,-,annotated,RSPH1,.,ENST00000291536.8+ENST00000398352.3,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,5.0,5.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,5.0,5.0
3994,chr21,42486461,42496132,-,42496132,42486461,clu_1890,clu_1916,42486461,42496132,0,0,0,0,-,novel annotated pair,RSPH1,ENSG00000156261.13,ENST00000291536.8+ENST00000398352.3,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,3.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,3.0,1.0
4229,chr21,42477444,42482636,-,42482636,42477444,clu_1881,clu_1911,42477444,42482636,0,0,0,0,-,annotated,RSPH1,ENSG00000225218.1,ENST00000291536.8+ENST00000398352.3,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,6.0,6.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,6.0,6.0
94,chr21,36430412,36480230,+,36430412,36480230,clu_1280,clu_1323,36430412,36480230,0,0,0,0,+,annotated,AP000695.1,ENSG00000160216.19,ENST00000429588.1,1.0,0,,,,,,,,,,,,,,0,,,,
2084,chr21,44888895,44889275,-,44889275,44888895,clu_2398,clu_2422,44888895,44889275,0,0,0,0,-,annotated,ITGB2,ENSG00000205758.12,ENST00000302347.10+ENST00000355153.8+ENST00000397850.6+ENST00000397852.5+ENST00000397854.7+ENST00000397857.5+ENST00000652462.1,1.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",13.0,13.0,basic|appris_principal_2|CCDS,basic|appris_principal_2|CCDS,appris_principal_2,appris_principal_2,,,main,main,0.0,0.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",basic|appris_principal_2|CCDS,14.0,14.0
2087,chr21,44900475,44910724,-,44910724,44900475,clu_2430,clu_2442,44900475,44910724,0,0,0,0,-,novel annotated pair,ITGB2,ENSG00000160298.17,ENST00000302347.10+ENST00000355153.8+ENST00000397850.6+ENST00000397852.5+ENST00000397854.7+ENST00000397857.5+ENST00000652462.1,0.88,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",6.0,2.0,basic|appris_principal_2|CCDS,basic|appris_principal_2|CCDS,appris_principal_2,appris_principal_2,,,main,main,0.0,0.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",basic|appris_principal_2|CCDS,7.0,3.0
2131,chr21,44909491,44910283,-,44910283,44909491,clu_2427,clu_2451,44910372,44910283,-881,0,0,881,-,cryptic_threeprime,ITGB2,ENSG00000156261.13,.,0.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",2.0,3.0,basic|appris_principal_2|CCDS,basic|appris_principal_2|CCDS,appris_principal_2,appris_principal_2,,,not_main_3_prime,main,-881.0,0.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",basic|appris_principal_2|CCDS,3.0,4.0
2192,chr21,44910415,44920820,-,44920820,44910415,clu_2440,clu_2454,44910372,44920820,43,0,0,-43,-,cryptic_threeprime,ITGB2,ENSG00000154719.13,.,0.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",2.0,17.0,basic|appris_principal_2|CCDS,basic|appris_principal_2|CCDS,appris_principal_2,appris_principal_2,,,not_main_3_prime,main,43.0,0.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",basic|appris_principal_2|CCDS,3.0,2.0
2219,chr21,44886902,44888692,-,44888692,44886902,clu_2397,clu_2421,44886902,44888692,0,0,0,0,-,annotated,ITGB2,ENSG00000142207.7,ENST00000302347.10+ENST00000355153.8+ENST00000397850.6+ENST00000397852.5+ENST00000397854.7+ENST00000397857.5+ENST00000652462.1,1.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",14.0,14.0,basic|appris_principal_2|CCDS,basic|appris_principal_2|CCDS,appris_principal_2,appris_principal_2,,,main,main,0.0,0.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",basic|appris_principal_2|CCDS,15.0,15.0
2334,chr21,44910415,44910599,-,44910599,44910415,clu_2429,clu_2454,44910372,44910724,43,-125,125,-43,-,cryptic_unanchored,ITGB2,ENSG00000185917.13,,1.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",2.0,2.0,basic|appris_principal_2|CCDS,basic|appris_principal_2|CCDS,appris_principal_2,appris_principal_2,,,not_main_3_prime,not_main_5_prime,43.0,-125.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",basic|appris_principal_2|CCDS,3.0,3.0
2361,chr21,44900475,44903415,-,44903415,44900475,clu_2419,clu_2442,44900475,44903364,0,51,-51,0,-,cryptic_fiveprime,ITGB2,ENSG00000183527.11,.,,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",6.0,5.0,basic|appris_principal_2|CCDS,basic|appris_principal_2|CCDS,appris_principal_2,appris_principal_2,,,main,not_main_5_prime,0.0,51.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",basic|appris_principal_2|CCDS,7.0,6.0
2373,chr21,44886858,44888692,-,44888692,44886858,clu_2397,clu_2419,44886902,44888692,-44,0,0,44,-,cryptic_threeprime,ITGB2,ENSG00000142207.7,.,0.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",14.0,14.0,basic|appris_principal_2|CCDS,basic|appris_principal_2|CCDS,appris_principal_2,appris_principal_2,,,not_main_3_prime,main,-44.0,0.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",basic|appris_principal_2|CCDS,15.0,15.0
2476,chr21,44895060,44899066,-,44899066,44895060,clu_2412,clu_2440,44895060,44899066,0,0,0,0,-,annotated,ITGB2,ENSG00000160188.10,ENST00000302347.10+ENST00000355153.8+ENST00000397850.6+ENST00000397852.5+ENST00000397854.7+ENST00000397857.5+ENST00000652462.1,1.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",8.0,8.0,basic|appris_principal_2|CCDS,basic|appris_principal_2|CCDS,appris_principal_2,appris_principal_2,,,main,main,0.0,0.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",basic|appris_principal_2|CCDS,9.0,9.0
2570,chr21,44890222,44893403,-,44893403,44890222,clu_2409,clu_2429,44890222,44893403,0,0,0,0,-,novel annotated pair,ITGB2,ENSG00000159082.17,ENST00000302347.10+ENST00000355153.8+ENST00000397850.6+ENST00000397852.5+ENST00000397854.7+ENST00000397857.5+ENST00000652462.1,1.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",11.0,10.0,basic|appris_principal_2|CCDS,basic|appris_principal_2|CCDS,appris_principal_2,appris_principal_2,,,main,main,0.0,0.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",basic|appris_principal_2|CCDS,12.0,11.0
2584,chr21,44886404,44889275,-,44889275,44886404,clu_2398,clu_2415,44886430,44889275,-26,0,0,26,-,cryptic_threeprime,ITGB2,ENSG00000156299.13,.,0.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",15.0,13.0,basic|appris_principal_2|CCDS,basic|appris_principal_2|CCDS,appris_principal_2,appris_principal_2,,,not_main_3_prime,main,-26.0,0.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",basic|appris_principal_2|CCDS,16.0,14.0
2614,chr21,44910372,44910599,-,44910599,44910372,clu_2429,clu_2453,44910372,44910724,0,-125,125,0,-,cryptic_fiveprime,ITGB2,ENSG00000156304.14,.,0.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",2.0,2.0,basic|appris_principal_2|CCDS,basic|appris_principal_2|CCDS,appris_principal_2,appris_principal_2,,,main,not_main_5_prime,0.0,-125.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",basic|appris_principal_2|CCDS,3.0,3.0
2636,chr21,44890090,44920820,-,44920820,44890090,clu_2440,clu_2428,44890222,44920820,-132,0,0,132,-,cryptic_threeprime,ITGB2,ENSG00000154719.13,.,0.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",11.0,17.0,basic|appris_principal_2|CCDS,basic|appris_principal_2|CCDS,appris_principal_2,appris_principal_2,,,not_main_3_prime,main,-132.0,0.0,2,"basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS",basic|appris_principal_2|CCDS,12.0,2.0
