"chr" "start" "end" "strand" "five_prime" "three_prime" "five_prime_ID" "three_prime_ID" "intron_junction" "obs.wt" "obs.mut" "total.reads.per.junction" "pvalue" "five.log.odds.ratio" "five.mut.cluster.cov" "five.wt.cluster.cov" "strand_1" "clusterID_5p" "clusterID_3p" "start_match" "end_match" "start_diff" "end_diff" "fivep_diff" "threep_diff" "verdict" "gene" "ensemblID" "transcripts" "constitutive.score" "numTags" "tags" "relStart" "relEnd" "relStartTag" "relEndTag" "relStartTagClass" "relEndTagClass" "relStartTagAlt" "relEndTagAlt" "startClass" "endClass" "startDistance" "endDistance" "numTags_skipping" "tags_skipping" "curTag_skipping" "relStartExon_skipping" "relEndExon_skipping" "fivep_class" "threep_class" "fivep_distance" "threep_distance" "wt.psi" "mut.psi" "dPSI"
"408" "chr21" 29008621 29019210 "-" 29019210 29008621 "clu_410" "clu_409" "chr21:29008621:29019210:-" 12 184 196 0.221787782122179 -0.735706794978741 216 13 "-" "clu_410" "clu_409" 29008621 29019210 0 0 0 0 "annotated" "RWDD2B" "ENSG00000185658.13" "ENST00000493196.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 92.3076923076923 85.1851851851852 -7.12250712250712
"409" "chr21" 29133414 29149188 "+" 29133414 29149188 "clu_559" "clu_558" "chr21:29133414:29149188:+" 0 6 6 NA Inf 16 1 "+" "clu_559" "clu_558" 29133414 29149188 0 0 0 0 "annotated" "MAP3K7CL" "ENSG00000154727.10" "ENST00000339024.8+ENST00000399925.5+ENST00000399926.5+ENST00000399928.5+ENST00000399934.5+ENST00000399935.6" 1 1 "basic|appris_principal_1|CCDS" 4 4 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 7 7 "main" "main" 0 0 0 37.5 37.5
"410" "chr21" 31659841 31667257 "+" 31659841 31667257 "clu_621" "clu_625" "chr21:31659841:31667257:+" 2 21 23 0.995230047699523 -0.0773938605437711 14395 1269 "+" "clu_621" "clu_625" 31659841 31667257 0 0 0 0 "novel annotated pair" "SOD1" "ENSG00000160310.18" "ENST00000270142.10" 1 1 "basic|appris_principal_1|CCDS" 1 3 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 3 "main" "main" 0 0 0.157604412923562 0.145883987495658 -0.0117204254279036
"411" "chr21" 31659841 31663789 "+" 31659841 31663789 "clu_621" "clu_614" "chr21:31659841:31663789:+" 1194 13694 14888 0.428615713842862 0.5227261535464 13728 1199 "+" "clu_621" "clu_614" 31659841 31663789 0 0 0 0 "annotated" "SOD1" "ENSG00000160310.18" "ENST00000270142.10" 1 1 "basic|appris_principal_1|CCDS" 1 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 99.5829858215179 99.752331002331 0.169345180813067
"412" "chr21" 31660708 31663789 "+" 31660708 31663789 "clu_625" "clu_614" "chr21:31660708:31663789:+" 2 23 25 0.999980000199998 0.00440473219029151 13728 1199 "+" "clu_625" "clu_614" 31659841 31663789 867 0 867 0 "cryptic_fiveprime" "SOD1" "ENSG00000237945.7" "." NA 1 "basic|appris_principal_1|CCDS" 1 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "main" 867 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "not_main_5_prime" "main" 867 0 0.166805671392827 0.167540792540793 0.000735121147965201
"413" "chr21" 31663886 31666448 "+" 31663886 31666448 "clu_633" "clu_622" "chr21:31663886:31666448:+" 1254 14208 15462 0.174408255917441 -0.444212880844927 14314 1260 "+" "clu_633" "clu_622" 31663886 31666448 0 0 0 0 "annotated" "SOD1" "ENSG00000243927.6" "ENST00000270142.10+ENST00000389995.4" 1 1 "basic|appris_principal_1|CCDS" 2 2 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 2 "main" "main" 0 0 99.5238095238095 99.2594662568115 -0.264343266998011
"414" "chr21" 29305322 29321220 "+" 29305322 29321220 "clu_572" "clu_563" "chr21:29305322:29321220:+" 17 81 98 0.253327466725333 -0.412845215405787 189 32 "+" "clu_572" "clu_563" 29299598 29321220 5724 0 5724 0 "cryptic_fiveprime" "BACH1" "ENSG00000160294.11" "." NA 2 "basic|MANE_Select|appris_principal_1|CCDS, alternative_5_UTR|basic|appris_principal_1|CCDS" 5 1 "alternative_5_UTR|basic|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "alternative_5_UTR" "" "not_main_5_prime" "main" 5724 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "not_main_5_prime" "main" 5724 0 53.125 42.8571428571429 -10.2678571428571
"415" "chr21" 29092581 29149188 "+" 29092581 29149188 "clu_553" "clu_558" "chr21:29092581:29149188:+" 0 6 6 NA Inf 16 1 "+" "clu_553" "clu_558" 29092581 29149188 0 0 0 0 "annotated" "MAP3K7CL" "ENSG00000215424.10" "ENST00000286791.9+ENST00000339024.8+ENST00000341618.8+ENST00000399934.5+ENST00000399935.6+ENST00000399947.6" 1 1 "basic|appris_principal_1|CCDS" 1 4 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 5 7 "main" "main" 0 0 0 37.5 37.5
"416" "chr21" 31659841 31663794 "+" 31659841 31663794 "clu_621" "clu_615" "chr21:31659841:31663794:+" 37 317 354 0.419845801541985 -Inf 322 37 "+" "clu_621" "clu_615" 31659841 31663789 0 5 0 5 "cryptic_threeprime" "SOD1" "ENSG00000185272.14" "." 0 1 "basic|appris_principal_1|CCDS" 1 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_3_prime" 0 5 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "main" "not_main_3_prime" 0 5 100 98.4472049689441 -1.55279503105589
"417" "chr21" 29077713 29085812 "+" 29077713 29085812 "clu_545" "clu_544" "chr21:29077713:29085812:+" 0 9 9 NA NA 27 0 "+" "clu_545" "clu_544" 29077713 29085812 0 0 0 0 "annotated" "MAP3K7CL" "ENSG00000142166.13" "ENST00000341618.8+ENST00000399934.5+ENST00000399935.6" 1 1 "basic|appris_principal_1|CCDS" 20 20 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 NA 33.3333333333333 NA
"418" "chr21" 29298953 29321220 "+" 29298953 29321220 "clu_566" "clu_563" "chr21:29298953:29321220:+" 13 101 114 0.153528464715353 0.517273324067957 189 32 "+" "clu_566" "clu_563" 29298953 29321220 0 0 0 0 "annotated" "BACH1" "ENSG00000156265.15" "ENST00000286800.8" 1 2 "basic|MANE_Select|appris_principal_1|CCDS, alternative_5_UTR|basic|appris_principal_1|CCDS" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 40.625 53.4391534391534 12.8141534391534
"419" "chr21" 31659786 31663794 "+" 31659786 31663794 "clu_619" "clu_615" "chr21:31659786:31663794:+" 0 5 5 0.419845801541985 Inf 322 37 "+" "clu_619" "clu_615" 31659784 31663789 2 5 2 5 "cryptic_unanchored" "SOD1" "ENSG00000160299.17" "" 1 1 "basic|appris_principal_1|CCDS" 1 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "not_main_3_prime" -55 5 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "not_main_5_prime" "not_main_3_prime" -55 5 0 1.5527950310559 1.5527950310559
"420" "chr21" 29145707 29149188 "+" 29145707 29149188 "clu_560" "clu_558" "chr21:29145707:29149188:+" 1 4 5 NA -Inf 16 1 "+" "clu_560" "clu_558" 29149250 29149188 -3543 0 -3543 0 "cryptic_fiveprime" "MAP3K7CL" "ENSG00000183486.13" "." NA 1 "basic|appris_principal_1|CCDS" 5 4 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "main" -3543 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 8 7 "not_main_5_prime" "main" -3543 0 100 25 -75
"421" "chr21" 29299598 29321220 "+" 29299598 29321220 "clu_567" "clu_563" "chr21:29299598:29321220:+" 2 7 9 0.567974320256798 -0.550046336919272 189 32 "+" "clu_567" "clu_563" 29299598 29321220 0 0 0 0 "annotated" "BACH1" "ENSG00000185437.13" "ENST00000399921.5" 1 2 "basic|MANE_Select|appris_principal_1|CCDS, alternative_5_UTR|basic|appris_principal_1|CCDS" 5 1 "alternative_5_UTR|basic|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "alternative_5_UTR" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 6.25 3.7037037037037 -2.5462962962963
"422" "chr21" 31659841 31666448 "+" 31659841 31666448 "clu_621" "clu_622" "chr21:31659841:31666448:+" 6 106 112 0.174408255917441 0.444212880844927 14314 1260 "+" "clu_621" "clu_622" 31659841 31666448 0 0 0 0 "novel annotated pair" "SOD1" "ENSG00000159140.20" "ENST00000270142.10" 1 1 "basic|appris_principal_1|CCDS" 1 2 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 2 "main" "main" 0 0 0.476190476190476 0.740533743188487 0.264343266998011
"423" "chr21" 31666518 31667257 "+" 31666518 31667257 "clu_636" "clu_625" "chr21:31666518:31667257:+" 1267 14374 15641 0.995230047699523 0.0773938605437712 14395 1269 "+" "clu_636" "clu_625" 31666518 31667257 0 0 0 0 "annotated" "SOD1" "ENSG00000142166.13" "ENST00000270142.10+ENST00000389995.4" 1 1 "basic|appris_principal_1|CCDS" 3 3 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 3 3 "main" "main" 0 0 99.8423955870764 99.8541160125043 0.0117204254279102
"424" "chr21" 31659786 31663789 "+" 31659786 31663789 "clu_619" "clu_614" "chr21:31659786:31663789:+" 3 11 14 0.384066159338407 -1.14037029983757 13728 1199 "+" "clu_619" "clu_614" 31659784 31663789 2 0 2 0 "cryptic_fiveprime" "SOD1" "ENSG00000205726.15" "." 0 1 "basic|appris_principal_1|CCDS" 1 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "main" -55 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "not_main_5_prime" "main" -55 0 0.250208507089241 0.0801282051282051 -0.170080301961036
"425" "chr21" 29085143 29085812 "+" 29085143 29085812 "clu_547" "clu_544" "chr21:29085143:29085812:+" 0 7 7 NA NA 27 0 "+" "clu_547" "clu_544" 29085143 29085812 0 0 0 0 "annotated" "MAP3K7CL" "ENSG00000160193.11" "ENST00000399947.6" 1 1 "basic|appris_principal_1|CCDS" 21 20 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "main" -774 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 1 "not_main_5_prime" "main" -774 0 NA 25.9259259259259 NA
"426" "chr21" 29076330 29085812 "+" 29076330 29085812 "clu_543" "clu_544" "chr21:29076330:29085812:+" 0 11 11 NA NA 27 0 "+" "clu_543" "clu_544" 29077713 29085812 -1383 0 -1383 0 "cryptic_fiveprime" "MAP3K7CL" "ENSG00000185437.13" "." 0 1 "basic|appris_principal_1|CCDS" 20 20 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "main" -1383 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "not_main_5_prime" "main" -1383 0 NA 40.7407407407407 NA
"427" "chr21" 29069502 29073530 "-" 29073530 29069502 "clu_538" "clu_535" "chr21:29069502:29073530:-" 0 6 6 0.479565204347957 Inf 7923 677 "-" "clu_538" "clu_535" 29069502 29073530 0 0 0 0 "novel annotated pair" "CCT8" "ENSG00000157538.14" "ENST00000286788.9" 0.5 1 "basic|MANE_Select|appris_principal_1|CCDS" 2 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 2 1 "main" "main" 0 0 0 0.0757288905717531 0.0757288905717531
"428" "chr21" 32603288 32604120 "-" 32604120 32603288 "clu_752" "clu_762" "chr21:32603288:32604120:-" 2 17 19 NA -0.534082485930258 46 4 "-" "clu_752" "clu_762" 32603292 32604124 -4 -4 4 4 "cryptic_unanchored" "CFAP298" "ENSG00000160255.18" "" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "not_main_5_prime" -4 -4 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "not_main_5_prime" "not_main_3_prime" 4 4 50 36.9565217391304 -13.0434782608696
"429" "chr21" 32601973 32603160 "-" 32603160 32601973 "clu_750" "clu_756" "chr21:32601973:32603160:-" 2 40 42 0.18839811601884 0.831886918291606 806 90 "-" "clu_750" "clu_756" 32601973 32603160 0 0 0 0 "novel annotated pair" "C21orf59-TCP10L" "ENSG00000154719.13" "ENST00000290155.8" 0.5 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 2.22222222222222 4.96277915632754 2.74055693410532
"430" "chr21" 32603288 32604124 "-" 32604124 32603288 "clu_753" "clu_762" "chr21:32603288:32604124:-" 2 29 31 NA 0.534082485930258 46 4 "-" "clu_753" "clu_762" 32603292 32604124 -4 0 0 4 "cryptic_threeprime" "CFAP298" "ENSG00000185433.10" "." 0 1 "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" -4 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "main" "not_main_3_prime" 0 4 50 63.0434782608696 13.0434782608696
"431" "chr21" 32607716 32609837 "-" 32609837 32607716 "clu_762" "clu_766" "chr21:32607716:32609837:-" 122 1223 1345 0.794462055379446 0.145556841600543 1249 125 "-" "clu_762" "clu_766" 32607716 32609837 0 0 0 0 "annotated" "CFAP298" "ENSG00000280071.3" "ENST00000290155.8+ENST00000382549.8+ENST00000553001.1" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 2 2 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 2 2 "main" "main" 0 0 97.6 97.9183346677342 0.318334667734192
"432" "chr21" 15370911 15390577 "-" 15390577 15370911 "clu_70" "clu_74" "chr21:15370911:15390577:-" 3 37 40 NA 0.777704568588008 54 6 "-" "clu_70" "clu_74" 15370911 15390577 0 0 0 0 "annotated" "AJ009632.2" "ENSG00000154642.11" "ENST00000449602.2+ENST00000634644.1+ENST00000635225.1+ENST00000635621.1+ENST00000658863.1" 1 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 50 68.5185185185185 18.5185185185185
"433" "chr21" 32269117 32270406 "-" 32270406 32269117 "clu_677" "clu_678" "chr21:32269117:32270406:-" 1 12 13 0.993540064599354 -0.0370941244062407 1083 87 "-" "clu_677" "clu_678" 32269117 32270406 0 0 0 0 "novel annotated pair" "MIS18A" "ENSG00000159055.4" "ENST00000290130.4" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 4 3 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 4 3 "main" "main" 0 0 1.14942528735632 1.10803324099723 -0.0413920463590918
"434" "chr21" 29067071 29067551 "-" 29067551 29067071 "clu_516" "clu_529" "chr21:29067071:29067551:-" 2 46 48 0.228557714422856 0.666944808165921 8050 680 "-" "clu_516" "clu_529" 29067071 29067555 0 -4 4 0 "cryptic_fiveprime" "CCT8" "ENSG00000154640.14" "." 0 1 "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 -4 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "not_main_5_prime" "main" 4 0 0.294117647058824 0.571428571428571 0.277310924369748
"435" "chr21" 29067071 29067555 "-" 29067555 29067071 "clu_517" "clu_529" "chr21:29067071:29067555:-" 678 8004 8682 0.228557714422856 -0.666944808165921 8050 680 "-" "clu_517" "clu_529" 29067071 29067555 0 0 0 0 "annotated" "CCT8" "ENSG00000155307.18" "ENST00000286788.9+ENST00000540844.5+ENST00000626972.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "main" "main" 0 0 99.7058823529412 99.4285714285714 -0.277310924369743
"436" "chr21" 32603292 32604124 "-" 32604124 32603292 "clu_753" "clu_763" "chr21:32603292:32604124:-" 114 1159 1273 0.517184828151718 -Inf 1165 114 "-" "clu_753" "clu_763" 32603292 32604124 0 0 0 0 "annotated" "CFAP298" "ENSG00000185658.13" "ENST00000290155.8+ENST00000382549.8+ENST00000553001.1" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "main" "main" 0 0 100 99.4849785407725 -0.515021459227469
"437" "chr21" 29070337 29073389 "-" 29073389 29070337 "clu_536" "clu_539" "chr21:29070337:29073389:-" 0 7 7 0.479305206947931 Inf 7781 668 "-" "clu_536" "clu_539" 29070337 29073259 0 130 -130 0 "cryptic_fiveprime" "CCT8" "ENSG00000180530.11" "." 0 1 "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 -141 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "not_main_5_prime" "main" 141 0 0 0.0899627297262563 0.0899627297262563
"438" "chr21" 29067705 29073530 "-" 29073530 29067705 "clu_538" "clu_532" "chr21:29067705:29073530:-" 0 8 8 0.410575894241058 Inf 7994 681 "-" "clu_538" "clu_532" 29067705 29073530 0 0 0 0 "novel annotated pair" "CCT8" "ENSG00000157538.14" "ENST00000286788.9+ENST00000540844.5" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 3 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 3 1 "main" "main" 0 0 0 0.100075056292219 0.100075056292219
"439" "chr21" 32269117 32269706 "-" 32269706 32269117 "clu_675" "clu_678" "chr21:32269117:32269706:-" 86 1071 1157 0.993540064599354 0.0370941244062408 1083 87 "-" "clu_675" "clu_678" 32269117 32269706 0 0 0 0 "annotated" "MIS18A" "." "ENST00000290130.4" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "main" "main" 0 0 98.8505747126437 98.8919667590028 0.0413920463590927
"440" "chr21" 32269803 32270406 "-" 32270406 32269803 "clu_677" "clu_681" "chr21:32269803:32270406:-" 89 1083 1172 0.619213807861921 -Inf 1088 89 "-" "clu_677" "clu_681" 32269803 32270406 0 0 0 0 "annotated" "MIS18A" "ENSG00000159055.4" "ENST00000290130.4" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 3 3 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 3 3 "main" "main" 0 0 100 99.5404411764706 -0.45955882352942
"441" "chr21" 14521221 14546204 "-" 14546204 14521221 "clu_48" "clu_53" "chr21:14521221:14546204:-" 37 292 329 0.411505884941151 0.813072921128689 299 39 "-" "clu_48" "clu_53" 14521221 14546204 0 0 0 0 "annotated" "SAMSN1" "ENSG00000205758.12" "ENST00000400566.5+ENST00000619120.4" 1 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 1 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 94.8717948717949 97.6588628762542 2.78706800445931
"442" "chr21" 15370911 15385621 "-" 15385621 15370911 "clu_67" "clu_74" "chr21:15370911:15385621:-" 2 11 13 NA -0.670157662335247 54 6 "-" "clu_67" "clu_74" 15370911 15385621 0 0 0 0 "annotated" "AJ009632.2" "." "ENST00000449602.2+ENST00000635225.1" 1 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 33.3333333333333 20.3703703703704 -12.962962962963
"443" "chr21" 32607716 32612104 "-" 32612104 32607716 "clu_769" "clu_766" "chr21:32607716:32612104:-" 2 21 23 0.96060039399606 0.0504175038288074 1249 125 "-" "clu_769" "clu_766" 32607716 32612104 0 0 0 0 "novel annotated pair" "CFAP298" "ENSG00000183527.11" "ENST00000290155.8+ENST00000382549.8+ENST00000553001.1" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 2 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 2 1 "main" "main" 0 0 1.6 1.68134507606085 0.0813450760608485
