"chr" "start" "end" "strand" "five_prime" "three_prime" "five_prime_ID" "three_prime_ID" "intron_junction" "obs.wt" "obs.mut" "total.reads.per.junction" "pvalue" "three.log.odds.ratio" "three.mut.cluster.cov" "three.wt.cluster.cov" "strand_1" "clusterID_5p" "clusterID_3p" "start_match" "end_match" "start_diff" "end_diff" "fivep_diff" "threep_diff" "verdict" "gene" "ensemblID" "transcripts" "constitutive.score" "numTags" "tags" "relStart" "relEnd" "relStartTag" "relEndTag" "relStartTagClass" "relEndTagClass" "relStartTagAlt" "relEndTagAlt" "startClass" "endClass" "startDistance" "endDistance" "numTags_skipping" "tags_skipping" "curTag_skipping" "relStartExon_skipping" "relEndExon_skipping" "fivep_class" "threep_class" "fivep_distance" "threep_distance" "wt.psi" "mut.psi" "dPSI"
"374" "chr21" 28971721 28972215 "-" 28972215 28971721 "clu_374" "clu_390" "chr21:28971721:28972215:-" 0 9 9 NA Inf 32 3 "-" "clu_374" "clu_390" 28971444 28971270 277 945 -945 -277 "cryptic_unanchored" "LTN1" "ENSG00000205758.12" "" 1 1 "basic|appris_principal_2|CCDS" 6 7 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "not_main_3_prime" "not_main_5_prime" 277 945 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 6 7 "not_main_5_prime" "not_main_3_prime" -945 -277 0 28.125 28.125
"375" "chr21" 28956887 28957331 "-" 28957331 28956887 "clu_357" "clu_371" "chr21:28956887:28957331:-" 1 4 5 NA -1.41706601978664 37 3 "-" "clu_357" "clu_371" 28956948 28957331 -61 0 0 61 "cryptic_threeprime" "LTN1" "ENSG00000183255.12" "." 0 1 "basic|appris_principal_2|CCDS" 15 15 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "not_main_3_prime" "main" -61 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 15 15 "main" "not_main_3_prime" 0 61 33.3333333333333 10.8108108108108 -22.5225225225225
"376" "chr21" 28969601 28970551 "-" 28970551 28969601 "clu_370" "clu_387" "chr21:28969601:28970551:-" 28 306 334 0.314686853131469 -Inf 316 28 "-" "clu_370" "clu_387" 28969601 28970551 0 0 0 0 "annotated" "LTN1" "ENSG00000160193.11" "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 8 8 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 8 8 "main" "main" 0 0 100 96.8354430379747 -3.16455696202532
"377" "chr21" 14512573 14521149 "-" 14521149 14512573 "clu_43" "clu_49" "chr21:14512573:14521149:-" 16 99 115 0.32809671903281 -0.353302259460093 284 37 "-" "clu_43" "clu_49" 14512573 14521149 0 0 0 0 "novel annotated pair" "SAMSN1" "ENSG00000184787.19" "ENST00000285670.7+ENST00000400566.5+ENST00000619120.4+ENST00000647101.1" 1 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 3 2 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 3 2 "main" "main" 0 0 43.2432432432432 34.8591549295775 -8.38408831366578
"378" "chr21" 28972258 28982315 "-" 28982315 28972258 "clu_377" "clu_392" "chr21:28972258:28982315:-" 0 9 9 0.35749642503575 Inf 341 27 "-" "clu_377" "clu_392" 28971444 28982315 814 0 0 -814 "cryptic_threeprime" "LTN1" "ENSG00000157578.13" "." 0 1 "basic|appris_principal_2|CCDS" 6 5 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "not_main_3_prime" "main" 814 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 6 5 "main" "not_main_3_prime" 0 -814 0 2.63929618768328 2.63929618768328
"379" "chr21" 25982477 26000014 "-" 26000014 25982477 "clu_304" "clu_313" "chr21:25982477:26000014:-" 1 17 18 NA -Inf 24 1 "-" "clu_304" "clu_313" 25982477 26000014 0 0 0 0 "annotated" "APP" "ENSG00000160188.10" "ENST00000346798.8+ENST00000357903.7+ENST00000358918.7+ENST00000439274.6+ENST00000440126.7" 1 1 "basic|MANE_Select|appris_principal_4|CCDS" 8 7 "basic|MANE_Select|appris_principal_4|CCDS" "basic|MANE_Select|appris_principal_4|CCDS" "appris_principal_4" "appris_principal_4" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_4|CCDS" "basic|MANE_Select|appris_principal_4|CCDS" 8 7 "main" "main" 0 0 100 70.8333333333333 -29.1666666666667
"380" "chr21" 25997416 26000014 "-" 26000014 25997416 "clu_304" "clu_314" "chr21:25997416:26000014:-" 0 7 7 NA Inf 24 1 "-" "clu_304" "clu_314" 25997416 26000014 0 0 0 0 "annotated" "APP" "ENSG00000275464.4" "ENST00000346798.8+ENST00000358918.7+ENST00000439274.6" 0.6 1 "basic|MANE_Select|appris_principal_4|CCDS" 7 7 "basic|MANE_Select|appris_principal_4|CCDS" "basic|MANE_Select|appris_principal_4|CCDS" "appris_principal_4" "appris_principal_4" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_4|CCDS" "basic|MANE_Select|appris_principal_4|CCDS" 7 7 "main" "main" 0 0 0 29.1666666666667 29.1666666666667
"381" "chr21" 28971444 28981118 "-" 28981118 28971444 "clu_375" "clu_389" "chr21:28971444:28981118:-" 21 283 304 0.244587554124459 0.729122283018223 309 25 "-" "clu_375" "clu_389" 28971444 28981118 0 0 0 0 "annotated" "LTN1" "ENSG00000205581.11" "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 6 6 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 6 6 "main" "main" 0 0 84 91.5857605177994 7.58576051779936
"382" "chr21" 28879953 28882159 "-" 28882159 28879953 "clu_335" "clu_350" "chr21:28879953:28882159:-" 11 195 206 0.231277687223128 0.58690793022343 264 18 "-" "clu_335" "clu_350" 28879953 28882159 0 0 0 0 "annotated" "N6AMT1" "ENSG00000160193.11" "ENST00000303775.10" 0.5 1 "basic|MANE_Select|appris_principal_4|CCDS" 3 3 "basic|MANE_Select|appris_principal_4|CCDS" "basic|MANE_Select|appris_principal_4|CCDS" "appris_principal_4" "appris_principal_4" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_4|CCDS" "basic|MANE_Select|appris_principal_4|CCDS" 3 3 "main" "main" 0 0 61.1111111111111 73.8636363636364 12.7525252525252
"383" "chr21" 29062243 29062489 "-" 29062489 29062243 "clu_486" "clu_504" "chr21:29062243:29062489:-" 0 5 5 0.650293497065029 Inf 7591 646 "-" "clu_486" "clu_504" 29062243 29062489 0 0 0 0 "novel annotated pair" "CCT8" "ENSG00000156261.13" "ENST00000286788.9+ENST00000540844.5+ENST00000626972.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 10 9 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 10 9 "main" "main" 0 0 0 0.0658674746410223 0.0658674746410223
"384" "chr21" 14517041 14521149 "-" 14521149 14517041 "clu_43" "clu_50" "chr21:14517041:14521149:-" 21 185 206 0.32809671903281 0.353302259460093 284 37 "-" "clu_43" "clu_50" 14517041 14521149 0 0 0 0 "annotated" "SAMSN1" "ENSG00000184787.19" "ENST00000285670.7+ENST00000400566.5+ENST00000619120.4+ENST00000647101.1" 1 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 2 2 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 2 2 "main" "main" 0 0 56.7567567567568 65.1408450704225 8.38408831366579
"385" "chr21" 28970742 28982315 "-" 28982315 28970742 "clu_377" "clu_388" "chr21:28970742:28982315:-" 3 7 10 0.198008019919801 -1.78578930224155 341 27 "-" "clu_377" "clu_388" 28970742 28982315 0 0 0 0 "novel annotated pair" "LTN1" "ENSG00000157578.13" "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 7 5 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 7 5 "main" "main" 0 0 11.1111111111111 2.05278592375367 -9.05832518735745
"386" "chr21" 28971444 28972215 "-" 28972215 28971444 "clu_374" "clu_389" "chr21:28971444:28972215:-" 3 23 26 NA -Inf 32 3 "-" "clu_374" "clu_389" 28971444 28971270 0 945 -945 0 "cryptic_fiveprime" "LTN1" "ENSG00000160193.11" "." 0 1 "basic|appris_principal_2|CCDS" 6 7 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "not_main_5_prime" 0 945 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 6 7 "not_main_5_prime" "main" -945 0 100 71.875 -28.125
"387" "chr21" 14486114 14498441 "-" 14498441 14486114 "clu_31" "clu_39" "chr21:14486114:14498441:-" 32 239 271 0.49909500904991 -Inf 245 32 "-" "clu_31" "clu_39" 14486114 14498441 0 0 0 0 "annotated" "SAMSN1" "ENSG00000275895.7" "ENST00000285670.7+ENST00000400564.5+ENST00000400566.5+ENST00000619120.4+ENST00000647101.1" 1 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 7 7 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 7 7 "main" "main" 0 0 100 97.5510204081633 -2.44897959183673
"388" "chr21" 29009692 29019210 "-" 29019210 29009692 "clu_410" "clu_412" "chr21:29009692:29019210:-" 1 29 30 0.304376956230438 0.637266722165489 213 13 "-" "clu_410" "clu_412" 29008621 29019210 1071 0 0 -1071 "cryptic_threeprime" "RWDD2B" "ENSG00000160255.18" "." 0 1 "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" 1071 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "main" "not_main_3_prime" 0 -1071 7.69230769230769 13.6150234741784 5.92271578187071
"389" "chr21" 28971444 28982315 "-" 28982315 28971444 "clu_377" "clu_389" "chr21:28971444:28982315:-" 1 12 13 0.984650153498465 -0.0530545629558896 341 27 "-" "clu_377" "clu_389" 28971444 28982315 0 0 0 0 "novel annotated pair" "LTN1" "ENSG00000198862.14" "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 6 5 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 6 5 "main" "main" 0 0 3.7037037037037 3.51906158357771 -0.18464212012599
"390" "chr21" 14521221 14546204 "-" 14546204 14521221 "clu_48" "clu_53" "chr21:14521221:14546204:-" 37 292 329 0.981250187498125 -0.0136056520557786 300 38 "-" "clu_48" "clu_53" 14521221 14546204 0 0 0 0 "annotated" "SAMSN1" "ENSG00000205758.12" "ENST00000400566.5+ENST00000619120.4" 1 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 1 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 97.3684210526316 97.3333333333333 -0.0350877192982324
"391" "chr21" 29008123 29008394 "-" 29008394 29008123 "clu_405" "clu_407" "chr21:29008123:29008394:-" 6 27 33 0.02029979700203 -1.67991116909149 196 13 "-" "clu_405" "clu_407" 29008123 29008394 0 0 0 0 "novel annotated pair" "RWDD2B" "ENSG00000155307.18" "ENST00000493196.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 3 2 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 3 2 "main" "main" 0 0 46.1538461538462 13.7755102040816 -32.3783359497645
"392" "chr21" 14489063 14498441 "-" 14498441 14489063 "clu_31" "clu_40" "chr21:14489063:14498441:-" 0 6 6 0.49909500904991 Inf 245 32 "-" "clu_31" "clu_40" 14486114 14498441 2949 0 0 -2949 "cryptic_threeprime" "SAMSN1" "ENSG00000157617.17" "." 0 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 7 7 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" 2949 0 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 7 7 "main" "not_main_3_prime" 0 -2949 0 2.44897959183673 2.44897959183673
"393" "chr21" 28972258 28981118 "-" 28981118 28972258 "clu_375" "clu_392" "chr21:28972258:28981118:-" 4 26 30 0.244587554124459 -0.729122283018223 309 25 "-" "clu_375" "clu_392" 28971444 28981118 814 0 0 -814 "cryptic_threeprime" "LTN1" "ENSG00000160255.18" "." 0 1 "basic|appris_principal_2|CCDS" 6 6 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "not_main_3_prime" "main" 814 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 6 6 "main" "not_main_3_prime" 0 -814 16 8.41423948220065 -7.58576051779935
"394" "chr21" 28956948 28957331 "-" 28957331 28956948 "clu_357" "clu_373" "chr21:28956948:28957331:-" 2 33 35 NA 1.41706601978664 37 3 "-" "clu_357" "clu_373" 28956948 28957331 0 0 0 0 "annotated" "LTN1" "ENSG00000183527.11" "ENST00000361371.10+ENST00000389194.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 15 15 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 15 15 "main" "main" 0 0 66.6666666666667 89.1891891891892 22.5225225225225
"395" "chr21" 28967179 28970551 "-" 28970551 28967179 "clu_370" "clu_383" "chr21:28967179:28970551:-" 0 10 10 0.314686853131469 Inf 316 28 "-" "clu_370" "clu_383" 28967179 28970551 0 0 0 0 "novel annotated pair" "LTN1" "ENSG00000280071.3" "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 9 8 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 9 8 "main" "main" 0 0 0 3.16455696202532 3.16455696202532
"396" "chr21" 14525180 14546204 "-" 14546204 14525180 "clu_48" "clu_55" "chr21:14525180:14546204:-" 1 8 9 0.981250187498125 0.0136056520557785 300 38 "-" "clu_48" "clu_55" 14523394 14546204 1786 0 0 -1786 "cryptic_threeprime" "SAMSN1" "ENSG00000205758.12" "." 0 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 1 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" 3959 0 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 1 1 "main" "not_main_3_prime" 0 -3959 2.63157894736842 2.66666666666667 0.0350877192982462
"397" "chr21" 28981299 28982315 "-" 28982315 28981299 "clu_377" "clu_394" "chr21:28981299:28982315:-" 23 313 336 0.257987420125799 0.66479882555569 341 27 "-" "clu_377" "clu_394" 28981299 28982315 0 0 0 0 "annotated" "LTN1" "ENSG00000154719.13" "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 5 5 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 5 5 "main" "main" 0 0 85.1851851851852 91.7888563049853 6.60367111980014
"398" "chr21" 28986237 28986726 "-" 28986726 28986237 "clu_384" "clu_399" "chr21:28986237:28986726:-" 2 47 49 NA -Inf 61 2 "-" "clu_384" "clu_399" 28986237 28986730 0 -4 4 0 "cryptic_fiveprime" "LTN1" "ENSG00000198862.14" "." 0 1 "basic|appris_principal_2|CCDS" 2 2 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "not_main_5_prime" 0 -4 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 2 2 "not_main_5_prime" "main" 4 0 100 77.0491803278689 -22.9508196721311
"399" "chr21" 28878333 28882159 "-" 28882159 28878333 "clu_335" "clu_349" "chr21:28878333:28882159:-" 7 69 76 0.231277687223128 -0.58690793022343 264 18 "-" "clu_335" "clu_349" 28878333 28882159 0 0 0 0 "annotated" "N6AMT1" "ENSG00000159216.18" "ENST00000303775.10+ENST00000351429.7" 1 1 "basic|MANE_Select|appris_principal_4|CCDS" 4 3 "basic|MANE_Select|appris_principal_4|CCDS" "basic|MANE_Select|appris_principal_4|CCDS" "appris_principal_4" "appris_principal_4" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_4|CCDS" "basic|MANE_Select|appris_principal_4|CCDS" 4 3 "main" "main" 0 0 38.8888888888889 26.1363636363636 -12.7525252525253
"400" "chr21" 29006651 29008394 "-" 29008394 29006651 "clu_405" "clu_406" "chr21:29006651:29008394:-" 1 27 28 0.346926530734693 0.650844800869256 196 13 "-" "clu_405" "clu_406" 29006651 29008394 0 0 0 0 "novel annotated pair" "RWDD2B" "ENSG00000173638.19" "ENST00000493196.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 4 2 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 4 2 "main" "main" 0 0 7.69230769230769 13.7755102040816 6.08320251177394
"401" "chr21" 29008621 29019210 "-" 29019210 29008621 "clu_410" "clu_409" "chr21:29008621:29019210:-" 12 184 196 0.304376956230438 -0.637266722165489 213 13 "-" "clu_410" "clu_409" 29008621 29019210 0 0 0 0 "annotated" "RWDD2B" "ENSG00000185658.13" "ENST00000493196.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 92.3076923076923 86.3849765258216 -5.92271578187071
"402" "chr21" 31659841 31667257 "+" 31659841 31667257 "clu_621" "clu_625" "chr21:31659841:31667257:+" 2 21 23 0.992430075699243 -0.0838523035915133 14157 1240 "+" "clu_621" "clu_625" 31659841 31667257 0 0 0 0 "novel annotated pair" "SOD1" "ENSG00000160310.18" "ENST00000270142.10" 1 1 "basic|appris_principal_1|CCDS" 1 3 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 3 "main" "main" 0 0 0.161290322580645 0.148336511972876 -0.0129538106077695
"403" "chr21" 31659841 31663789 "+" 31659841 31663789 "clu_621" "clu_614" "chr21:31659841:31663789:+" 1194 13694 14888 0.392046079539205 0.130563108131322 14157 1240 "+" "clu_621" "clu_614" 31659841 31663789 0 0 0 0 "annotated" "SOD1" "ENSG00000160310.18" "ENST00000270142.10" 1 1 "basic|appris_principal_1|CCDS" 1 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 96.2903225806452 96.7295330931695 0.439210512524312
"404" "chr21" 29092581 29149188 "+" 29092581 29149188 "clu_553" "clu_558" "chr21:29092581:29149188:+" 0 6 6 NA NA 26 0 "+" "clu_553" "clu_558" 29092581 29149188 0 0 0 0 "annotated" "MAP3K7CL" "ENSG00000215424.10" "ENST00000286791.9+ENST00000339024.8+ENST00000341618.8+ENST00000399934.5+ENST00000399935.6+ENST00000399947.6" 1 1 "basic|appris_principal_1|CCDS" 1 4 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 5 7 "main" "main" 0 0 NA 23.0769230769231 NA
"405" "chr21" 31659841 31663794 "+" 31659841 31663794 "clu_621" "clu_615" "chr21:31659841:31663794:+" 37 317 354 0.115458845411546 -0.294760651963926 14157 1240 "+" "clu_621" "clu_615" 31659841 31663789 0 5 0 5 "cryptic_threeprime" "SOD1" "ENSG00000185272.14" "." 0 1 "basic|appris_principal_1|CCDS" 1 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_3_prime" 0 5 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "main" "not_main_3_prime" 0 5 2.98387096774194 2.23917496644769 -0.744696001294242
"406" "chr21" 29298953 29321220 "+" 29298953 29321220 "clu_566" "clu_563" "chr21:29298953:29321220:+" 13 101 114 0.356866431335687 0.370528988272374 160 24 "+" "clu_566" "clu_563" 29298953 29321220 0 0 0 0 "annotated" "BACH1" "ENSG00000156265.15" "ENST00000286800.8" 1 2 "basic|MANE_Select|appris_principal_1|CCDS, alternative_5_UTR|basic|appris_principal_1|CCDS" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 54.1666666666667 63.125 8.95833333333334
"407" "chr21" 31659786 31663794 "+" 31659786 31663794 "clu_619" "clu_615" "chr21:31659786:31663794:+" 0 5 5 NA Inf 16 3 "+" "clu_619" "clu_615" 31659784 31663789 2 5 2 5 "cryptic_unanchored" "SOD1" "ENSG00000160299.17" "" 1 1 "basic|appris_principal_1|CCDS" 1 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "not_main_3_prime" -55 5 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "not_main_5_prime" "not_main_3_prime" -55 5 0 31.25 31.25
